city_codes,district_codes,room_number,house_type_codes,year,floor,elevator,plot,condition,EEC_codes,m^2,€/m^2
3,94,2,0,2018.0,0.43,1,1,2,10,44,4386.0
3,329,2,2,1988.0,1.0,0,1,2,1,49,3939.0
3,180,2,2,1991.0,1.0,0,1,2,34,55.5,3189.0
3,37,2,0,1973.0,0.4,1,1,1,14,59,1203.0
3,198,2,0,2020.0,0.17,1,1,2,7,35.5,5775.0
3,37,2,0,1975.0,0.17,1,1,1,31,59.5,1092.0
3,167,2,0,1973.0,0.6,1,1,2,20,55.5,2613.0
3,104,2,0,2005.0,0.4,1,1,1,14,59,3000.0
3,255,2,2,1979.0,1.0,0,1,2,19,55.5,2991.0
3,313,2,0,1963.0,1.0,0,1,1,34,51,3490.0
3,198,2,0,1994.0,1.0,1,1,2,27,47,3117.0
3,198,2,0,1972.0,0.8,1,1,0,34,56,1430.0
3,277,2,0,1970.0,0.17,1,1,1,23,55,2325.0
3,6,2,0,2022.0,0.67,1,0,2,7,42.5,3576.0
3,313,2,0,1962.0,0.33,0,1,1,20,48,2302.0
3,67,2,0,2002.0,0.8,1,1,1,23,48,3542.0
3,223,2,0,2009.0,0.5,0,1,2,16,53.5,3925.0
3,99,2,0,1985.0,1.0,1,1,2,19,46,3000.0
3,167,2,0,1972.0,0.33,1,1,2,27,57.5,2176.0
3,278,2,0,2014.0,0.5,1,1,2,7,42,4286.0
3,329,2,2,1990.0,1.0,0,1,2,27,56,3696.0
3,104,2,0,1988.0,1.0,1,1,1,9,56,1857.0
3,37,2,0,1976.0,0.5,1,1,1,27,59.5,1008.0
3,159,2,0,1972.0,1.0,1,1,1,31,45,1711.0
3,187,2,0,1971.0,0.33,0,1,1,23,65,1800.0
3,104,2,0,1970.0,1.0,1,1,1,23,61,1557.0
3,37,2,0,1977.0,0.83,1,1,1,34,60,1217.0
3,167,2,0,1969.0,0.67,1,1,1,27,47.5,2000.0
3,30,2,0,1988.0,0.67,0,1,1,19,59.5,1563.0
3,59,2,0,2008.0,1.0,1,1,2,17,47.5,4526.0
3,44,2,0,1969.0,0.33,0,1,2,18,49,2592.0
3,159,2,0,1971.0,0.4,1,1,1,16,45,1556.0
3,198,2,0,1973.0,1.0,1,1,1,27,56.5,2212.0
3,337,2,0,1970.0,0.63,1,1,1,27,54,2185.0
3,94,2,0,2018.0,0.8,1,0,2,10,35.5,4394.0
3,253,2,0,1973.0,1.0,1,1,1,19,43,2209.0
3,253,2,0,1984.0,0.5,1,1,1,20,50,2300.0
3,167,2,0,1972.0,1.0,0,1,0,20,53,1660.0
3,198,2,0,1970.0,0.33,1,1,1,27,56,2946.0
3,153,2,0,1967.0,1.0,1,1,2,34,55.5,2829.0
3,313,2,0,2021.0,0.2,1,0,2,7,35.5,4113.0
3,256,2,0,1972.0,0.71,1,1,2,23,59,1508.0
3,198,2,0,2014.0,0.8,1,1,2,11,47.5,3895.0
3,159,2,0,1972.0,0.6,1,1,1,14,59,1525.0
3,198,2,0,1974.0,0.6,1,1,2,27,56,2143.0
3,265,2,0,2023.0,1.0,1,0,2,7,34,5529.0
3,180,2,0,1989.0,1.0,0,1,2,17,49,2653.0
3,198,2,0,2014.0,0.8,1,1,2,11,56,4018.0
3,37,2,0,1974.0,0.5,1,1,1,27,47,1362.0
3,67,2,0,1965.0,0.67,0,1,1,34,39,2615.0
3,268,2,2,1990.0,1.0,0,1,1,19,46,3478.0
3,198,2,0,1975.0,0.89,1,1,1,27,50,1400.0
3,198,2,0,1995.0,0.6,1,1,1,27,47,3660.0
3,110,2,0,1975.0,0.5,0,1,2,20,63.5,1811.0
3,255,2,2,1979.0,1.0,0,1,2,17,75,2880.0
3,329,2,0,1972.0,0.33,1,1,1,19,45.5,2044.0
3,37,2,0,1975.0,0.17,1,1,0,14,47.5,1263.0
3,187,2,0,1974.0,1.0,0,1,1,20,50,1460.0
3,313,2,0,2023.0,0.5,1,1,2,3,47,5828.0
3,153,2,0,1966.0,1.0,0,1,2,34,55.5,2739.0
3,104,2,2,1982.0,1.0,0,1,1,16,68,2235.0
3,44,2,0,1961.0,1.0,0,1,1,19,40,2825.0
3,187,2,0,1973.0,0.33,0,1,0,19,65,1400.0
3,167,2,0,1972.0,1.0,1,1,1,27,57.5,1791.0
3,153,2,0,1966.0,1.0,0,1,1,34,44,2943.0
3,67,2,0,1964.0,0.33,0,1,2,27,37.5,3600.0
3,167,2,0,1969.0,0.33,1,1,1,27,47.5,2442.0
3,97,2,0,2023.0,1.0,1,0,2,7,32.5,6615.0
3,348,2,0,2017.0,0.6,1,1,2,8,43,5465.0
3,94,2,0,2019.0,0.71,1,1,2,10,44,4477.0
3,100,2,0,1975.0,0.17,1,1,2,19,56,2446.0
3,278,2,0,1968.0,1.0,0,1,2,20,59.5,2563.0
3,59,2,0,2008.0,0.25,1,1,2,10,59,3763.0
3,253,2,0,1975.0,0.2,1,1,2,27,46,3304.0
3,303,2,0,2006.0,0.5,1,1,2,17,49.5,4081.0
3,78,2,0,2003.0,0.25,1,1,2,16,59.5,4471.0
3,44,2,0,2012.0,0.5,1,0,2,16,43.5,3609.0
3,94,2,0,2015.0,0.2,1,1,2,10,43.5,3793.0
3,99,2,2,2013.0,-1.0,0,1,2,1,47,5745.0
3,222,2,0,2011.0,1.0,1,1,2,10,40,4500.0
3,67,2,0,1965.0,0.33,0,1,1,27,39,2821.0
3,143,2,2,1988.0,1.0,0,1,1,18,59.5,2605.0
3,121,2,2,1989.0,1.0,0,0,2,16,48,3521.0
3,37,2,0,1983.0,0.2,1,1,2,14,58,1914.0
3,313,2,0,1984.0,0.5,0,1,1,16,55.5,2883.0
3,67,2,0,1963.0,1.0,0,1,2,20,39.5,3418.0
3,78,2,0,2013.0,0.75,1,1,2,10,47.5,4526.0
3,268,2,2,1990.0,1.0,0,1,1,34,58,3103.0
3,198,2,0,2020.0,0.29,1,1,2,7,31.5,5424.0
3,94,2,0,2015.0,0.6,1,1,2,10,43.5,3862.0
3,104,2,0,1984.0,0.75,1,1,2,27,54,1944.0
3,67,2,0,1962.0,0.67,1,1,2,19,53.5,2897.0
3,277,2,0,1970.0,1.0,1,1,2,14,55,2545.0
3,268,2,2,2018.0,1.0,0,1,2,11,55,4582.0
3,159,2,0,1977.0,0.83,1,1,1,14,49.5,1697.0
3,187,2,0,1971.0,0.33,0,1,1,19,65,1846.0
3,198,2,0,1973.0,0.8,1,1,0,27,52,1346.0
3,268,2,2,1989.0,1.0,0,1,1,20,55,3491.0
3,78,2,0,2001.0,1.0,1,1,2,14,48,4229.0
3,277,2,0,1971.0,1.0,0,1,2,34,54.5,3064.0
3,142,2,0,2016.0,0.33,1,1,2,10,52.5,4514.0
3,268,2,2,1990.0,1.0,0,0,1,11,61.5,2464.0
3,255,2,0,2015.0,0.8,1,1,2,10,45.5,4143.0
3,67,2,0,1995.0,1.0,0,1,1,16,55.5,2387.0
3,198,2,0,1979.0,1.0,0,1,1,19,49.5,2061.0
3,340,2,2,1980.0,1.0,0,1,2,17,57,2632.0
3,115,2,0,2004.0,1.0,1,1,1,9,45,5222.0
3,67,2,0,1963.0,0.67,0,1,1,20,39,2821.0
3,160,2,0,2017.0,0.5,0,1,2,10,53,4434.0
3,253,2,0,1989.0,0.25,1,1,2,23,57,2263.0
3,97,2,0,2019.0,0.5,1,1,2,10,43.5,4759.0
3,44,2,0,2001.0,1.0,1,1,1,14,46,4467.0
3,167,2,0,1984.0,0.33,0,1,2,27,57.5,2362.0
3,153,2,0,1966.0,1.0,0,1,1,34,56,2357.0
3,94,2,0,2019.0,0.75,1,1,2,10,35,5260.0
3,30,2,0,1974.0,0.4,1,1,1,9,55,1436.0
3,256,2,0,1974.0,1.0,1,1,1,19,59,1271.0
3,44,2,0,1961.0,0.38,1,1,2,14,57.7,2860.0
3,313,2,0,1985.0,1.0,1,1,2,27,55.5,3784.0
3,222,2,0,2008.0,0.25,1,1,2,27,50.5,4337.0
3,268,2,0,1969.0,1.0,1,1,1,20,58,2414.0
3,104,2,0,1973.0,0.33,0,1,2,19,50,1960.0
3,167,2,0,1974.0,0.17,1,1,2,20,56,2777.0
3,268,2,2,1987.0,1.0,0,1,2,19,57.5,3443.0
3,94,2,2,2015.0,1.0,0,1,2,10,40.5,4864.0
3,198,2,0,1989.0,0.71,0,1,1,19,53,2642.0
3,167,2,0,1970.0,0.33,1,1,1,27,56.5,2726.0
3,44,2,0,1990.0,0.33,0,1,2,20,60,3350.0
3,198,2,0,1972.0,0.14,1,1,1,27,54,1444.0
3,187,2,0,1968.0,0.4,1,1,2,20,54.5,2294.0
3,222,2,0,2004.0,1.0,1,1,2,20,55,4400.0
3,94,2,0,2018.0,0.71,1,1,2,10,45,4911.0
3,313,2,0,2007.0,0.5,1,1,1,19,49.5,5212.0
3,67,2,0,1965.0,0.33,0,1,2,27,55,2727.0
3,348,2,0,1985.0,1.0,0,1,1,20,49.5,2929.0
3,198,2,0,1969.0,0.8,1,1,1,17,54,1759.0
3,94,2,2,2015.0,1.0,0,1,2,10,40.5,4938.0
3,161,2,0,2005.0,0.67,1,1,2,11,47.5,2853.0
3,198,2,0,1975.0,0.6,1,1,2,34,60,2167.0
3,313,2,0,1988.0,0.67,1,1,1,16,53,3019.0
3,44,2,0,2013.0,1.0,1,0,2,16,50,3580.0
3,67,2,0,2014.0,0.83,1,1,2,16,57,3947.0
3,99,2,0,1977.0,0.17,1,1,1,27,59.5,1597.0
3,104,2,0,1986.0,0.2,1,1,1,14,56.5,2212.0
3,30,2,0,1985.0,0.67,1,1,1,14,60,1533.0
3,167,2,0,1984.0,0.86,1,1,2,27,36,3472.0
3,94,2,0,2019.0,1.0,1,1,2,11,41,6317.0
3,256,2,0,1972.0,0.8,1,1,1,27,59,1508.0
3,153,2,0,1966.0,1.0,0,1,1,34,55.5,2595.0
3,30,2,0,1979.0,0.2,1,1,2,14,57,2070.0
3,198,2,0,2020.0,0.71,1,1,2,7,32.5,5938.0
3,167,2,0,2018.0,0.5,1,1,2,11,39,4769.0
3,167,2,0,2012.0,0.29,1,1,2,10,51,4510.0
3,67,2,0,1999.0,1.0,1,1,2,27,45.5,4286.0
3,67,2,0,1962.0,0.17,1,1,2,27,53.5,2804.0
3,187,2,0,1968.0,0.6,1,1,2,20,54.5,2147.0
3,37,2,0,1974.0,0.5,1,1,2,10,59,1746.0
3,30,2,0,1973.0,0.67,0,1,2,14,62.5,1800.0
3,198,2,0,2003.0,1.0,1,1,2,20,46.5,3634.0
3,167,2,0,2022.0,0.17,1,0,2,7,31.5,5121.0
3,51,2,0,1966.0,0.67,0,1,2,14,40,3550.0
3,198,2,0,1970.0,0.83,1,1,2,27,47.5,3432.0
3,313,2,0,1989.0,0.5,1,1,1,14,52.5,3562.0
3,167,2,0,1974.0,0.33,1,1,2,20,55.5,2144.0
3,167,2,0,1975.0,1.0,1,1,2,27,56,2482.0
3,340,2,2,1980.0,1.0,0,1,2,17,57,2895.0
3,67,2,0,1962.0,0.67,0,1,2,27,58,2638.0
3,313,2,0,1985.0,1.0,0,1,2,20,40.5,4667.0
3,161,2,0,2006.0,1.0,0,1,2,27,46,2804.0
3,153,2,0,2021.0,0.38,1,0,2,7,43.5,4255.0
3,153,2,0,1967.0,0.5,1,1,2,34,55,2909.0
3,198,2,0,2017.0,0.43,1,1,2,10,39.5,4405.0
3,337,2,0,1969.0,0.75,1,1,1,27,54,2222.0
3,104,2,0,1989.0,0.67,0,1,1,19,41.5,3108.0
3,53,2,2,2010.0,1.0,0,1,2,17,51,4020.0
3,167,2,0,1971.0,0.33,0,1,2,27,60,2233.0
3,67,3,0,2019.0,0.86,1,0,2,7,57,2632.0
3,329,3,2,1989.0,1.0,0,1,2,5,76,3421.0
3,363,3,2,2000.0,1.0,0,1,1,27,78,3942.0
3,53,3,2,2014.0,1.0,0,1,2,11,74,3905.0
3,336,3,0,1982.0,0.33,0,1,2,17,65,2615.0
3,253,3,0,2016.0,0.4,1,1,2,10,77,3143.0
3,253,3,0,1973.0,0.2,1,1,1,27,70,1429.0
3,198,3,0,2023.0,0.5,1,1,2,3,55,4891.0
3,99,3,0,1974.0,0.46,1,1,1,9,78.5,1248.0
3,30,3,0,1976.0,1.0,1,1,1,23,78.5,1376.0
3,253,3,0,2016.0,0.6,1,1,2,10,74,3216.0
3,280,3,0,1968.0,0.67,0,1,1,20,75,2267.0
3,348,3,0,1975.0,1.0,0,1,2,23,74,2770.0
3,44,3,0,1964.0,1.0,1,1,1,23,65,2404.0
3,67,3,0,2018.0,1.0,1,1,2,10,58,3879.0
3,363,3,2,1994.0,1.0,0,1,2,19,75.5,3841.0
3,349,3,2,1976.0,1.0,0,1,2,33,82,2390.0
3,198,3,0,1970.0,0.4,1,1,2,27,68,1559.0
3,30,3,0,1972.0,0.6,1,1,0,23,75,1707.0
3,37,3,0,1974.0,1.0,1,1,1,27,79,1291.0
3,67,3,0,2018.0,0.14,1,1,2,11,69,3261.0
3,167,3,0,1972.0,0.75,0,1,0,20,76.5,1176.0
3,187,3,0,1971.0,1.0,1,1,1,19,80.5,1553.0
3,78,3,2,2004.0,0.5,0,1,1,16,76.5,4248.0
3,198,3,0,2023.0,0.75,1,1,2,3,55,5327.0
3,264,3,2,2017.0,1.0,0,1,2,10,80,4313.0
3,200,3,0,1983.0,0.4,1,1,2,27,80.5,2286.0
3,159,3,0,1978.0,0.5,1,1,1,31,74.5,1074.0
3,159,3,0,1989.0,0.67,0,1,1,19,76.5,2222.0
3,198,3,0,2013.0,0.38,1,1,2,7,61,3820.0
3,53,3,0,2016.0,1.0,0,1,2,10,58.5,3414.0
3,329,3,0,1990.0,0.5,0,1,1,9,68.5,2920.0
3,281,3,0,1968.0,0.67,0,1,2,14,79,2089.0
3,159,3,0,1971.0,0.6,1,1,2,14,76,1382.0
3,253,3,0,1985.0,0.67,1,1,2,27,70,2486.0
3,198,3,0,2003.0,1.0,1,1,1,20,71,3239.0
3,264,3,2,2010.0,1.0,0,1,2,11,71,3662.0
3,313,3,0,2000.0,0.8,1,1,2,20,79.5,3434.0
3,313,3,0,2020.0,0.38,1,1,2,10,76,4408.0
3,168,3,2,1991.0,1.0,0,1,2,27,72,3179.0
3,59,3,2,2020.0,1.0,0,1,2,4,74.5,5060.0
3,313,3,0,1989.0,0.5,1,1,0,14,73.5,2803.0
3,50,3,2,1982.0,1.0,0,1,2,20,77.5,3032.0
3,44,3,0,2013.0,0.75,1,0,2,16,64,3203.0
3,94,3,2,2014.0,1.0,0,1,1,11,70,3893.0
3,54,3,2,2016.0,1.0,0,1,2,10,73,3863.0
3,167,3,0,1972.0,0.17,1,1,2,27,73,2118.0
3,44,3,0,1969.0,0.33,0,1,2,18,65.5,2122.0
3,253,3,0,1983.0,0.67,1,1,1,27,77,2013.0
3,78,3,0,2003.0,1.0,1,1,2,14,65,4446.0
3,167,3,0,1969.0,0.83,1,1,2,27,73,2034.0
3,99,3,0,1977.0,0.33,1,1,1,14,74.5,1195.0
3,94,3,0,2017.0,0.67,1,1,2,10,55.5,4378.0
3,313,3,0,2019.0,0.8,1,1,2,10,64.5,5000.0
3,30,3,0,1980.0,0.33,0,1,2,23,70,1971.0
3,253,3,0,1989.0,0.67,1,1,2,23,67,2463.0
3,336,3,0,1983.0,0.67,0,1,2,23,65,2231.0
3,67,3,2,2016.0,1.0,0,1,2,10,83.5,4311.0
3,222,3,0,2008.0,0.5,1,1,2,16,68,3676.0
3,198,3,0,1983.0,0.6,1,1,2,27,80.5,2547.0
3,268,3,2,1999.0,1.0,0,1,2,23,101,2871.0
3,50,3,0,2016.0,1.0,1,1,2,10,74,3649.0
3,44,3,2,1983.0,1.0,0,1,2,24,72.5,3862.0
3,163,3,0,2016.0,0.5,1,1,2,10,63,3667.0
3,255,3,2,1989.0,1.0,0,1,2,27,73,3274.0
3,253,3,2,1990.0,1.0,0,1,1,20,85,3012.0
3,143,3,2,1993.0,1.0,0,1,2,23,72,2917.0
3,253,3,0,2004.0,0.71,1,1,2,10,71.5,3273.0
3,313,3,0,1972.0,0.29,1,1,2,23,73,3479.0
3,198,3,0,1978.0,0.8,1,1,2,27,71.5,1944.0
3,363,3,2,2001.0,1.0,0,1,1,17,91,4505.0
3,104,3,0,1986.0,0.5,1,1,2,17,70,2114.0
3,167,3,0,1973.0,0.67,0,1,1,20,74.5,1342.0
3,264,3,2,2007.0,1.0,0,1,2,9,85,3318.0
3,104,3,2,2016.0,1.0,0,1,2,10,70,3857.0
3,199,3,0,1982.0,1.0,1,1,1,27,78.5,2497.0
3,142,3,0,2016.0,1.0,1,1,2,10,64.5,3953.0
3,167,3,0,1972.0,0.67,0,1,2,27,74.5,1557.0
3,93,3,0,1974.0,0.17,1,1,1,20,75.5,2503.0
3,167,3,0,1975.0,0.67,1,1,2,27,80,1588.0
3,51,3,2,1985.0,1.0,0,1,2,19,80.5,2857.0
3,268,3,2,1987.0,1.0,0,1,1,19,75.5,2821.0
3,111,3,0,2020.0,1.0,0,0,2,7,56,3304.0
3,37,3,2,1979.0,0.5,0,1,2,7,84.5,2604.0
3,336,3,2,2019.0,-1.0,0,1,2,10,74,4595.0
3,255,3,2,1979.0,-0.5,0,1,2,19,77.5,2903.0
3,143,3,2,1990.0,1.0,0,1,2,23,77.5,2581.0
3,198,3,0,1970.0,0.86,1,1,2,27,67,2896.0
3,313,3,0,1988.0,0.33,0,1,1,9,68.5,3139.0
3,44,3,2,2015.0,0.5,0,1,2,10,68.5,5080.0
3,198,3,0,1990.0,-0.25,0,1,1,27,117.5,2553.0
3,153,3,0,2006.0,1.0,1,1,2,20,65.5,3802.0
3,198,3,0,1970.0,0.2,1,1,2,27,72.5,2621.0
3,94,3,0,2016.0,0.17,1,1,2,10,58.5,3504.0
3,160,3,0,1990.0,1.0,0,1,1,23,61.5,2585.0
3,167,3,0,1970.0,0.33,1,1,1,27,73,1918.0
3,198,3,0,2023.0,0.25,1,1,2,3,47.5,5044.0
3,167,3,0,1975.0,0.29,1,1,1,34,73,1647.0
3,303,3,2,2006.0,0.5,0,1,2,16,82,4488.0
3,278,3,0,1988.0,0.33,0,1,1,27,69,1942.0
3,222,3,0,2008.0,0.5,1,1,2,10,75.5,3841.0
3,143,3,2,1987.0,1.0,0,1,2,23,77,2753.0
3,168,3,2,1987.0,1.0,0,1,1,18,66.5,2481.0
3,64,3,0,1981.0,0.67,0,1,2,27,73,2658.0
3,67,3,0,1981.0,0.33,0,1,2,27,73,2959.0
3,142,3,0,2011.0,1.0,1,1,2,20,65,4000.0
3,167,3,0,1972.0,0.33,1,1,2,27,73,1829.0
3,206,3,2,2011.0,1.0,0,1,2,11,75.5,4040.0
3,67,3,0,1963.0,0.33,0,1,2,20,67.5,2696.0
3,180,3,2,1990.0,1.0,0,1,2,23,70.2,3162.0
3,78,3,2,2005.0,1.0,0,1,2,13,108,3611.0
3,348,3,0,1975.0,1.0,1,1,2,19,78.5,3694.0
3,159,3,0,1978.0,0.33,1,1,1,10,74.5,1611.0
3,142,3,0,2012.0,0.25,1,1,2,16,72.5,4303.0
3,67,3,2,2016.0,0.5,0,1,2,10,83.5,4287.0
3,350,3,2,2004.0,0.5,0,1,2,16,80.5,3565.0
3,180,3,0,1985.0,0.75,1,1,1,19,69.5,2230.0
3,313,3,0,1981.0,0.5,1,1,1,14,73,2603.0
3,336,3,2,2019.0,-1.0,0,1,2,10,74,4797.0
3,336,3,0,1989.0,0.67,0,1,1,27,64.5,2271.0
3,167,3,0,1972.0,0.17,1,1,2,20,77,2403.0
3,255,3,2,1998.0,1.0,0,1,2,34,82,2988.0
3,313,3,0,1909.0,1.0,0,1,2,24,81.5,5276.0
3,142,3,0,2018.0,0.6,1,1,2,10,75.5,3934.0
3,167,3,0,1971.0,1.0,1,1,0,27,74.5,1342.0
3,67,3,0,1964.0,0.67,0,1,1,27,77,2104.0
3,256,3,0,1971.0,0.8,1,1,2,14,78,2179.0
3,253,3,0,2003.0,0.43,1,1,2,10,75.5,3762.0
3,104,3,2,1982.0,0.5,0,1,2,14,89.5,2682.0
3,67,3,0,2018.0,1.0,1,1,2,10,67,3881.0
3,37,3,0,1977.0,0.29,0,1,1,19,70.5,1319.0
3,198,3,0,1970.0,1.0,1,1,1,27,72.5,2483.0
3,280,3,0,1968.0,0.33,0,1,2,20,75,2560.0
3,329,3,2,1969.0,1.0,0,1,1,19,77,2338.0
3,348,3,0,1984.0,1.0,0,1,2,17,61,2672.0
3,280,3,0,1968.0,0.33,0,1,0,20,75,2200.0
3,255,3,2,1984.0,1.0,0,1,2,20,79.5,2830.0
3,348,3,2,1986.0,1.0,0,1,1,16,69,3449.0
3,198,3,0,2000.0,1.0,1,1,1,20,73,3699.0
3,336,3,2,1979.0,1.0,0,1,2,17,80,3256.0
3,276,3,2,1988.0,1.0,0,1,2,16,80.5,3975.0
3,44,3,0,1971.0,1.0,0,1,2,14,69,3116.0
3,94,3,0,2017.0,0.33,1,1,2,10,59.5,4134.0
3,163,3,0,1969.0,0.5,1,1,2,18,75,2267.0
3,84,3,0,2018.0,0.83,1,1,2,10,51,4020.0
3,222,3,0,2008.0,0.5,1,1,2,10,69,3696.0
3,159,3,0,1971.0,0.56,1,1,0,9,79,1139.0
3,313,3,0,1973.0,0.57,1,1,1,16,73,2534.0
3,313,3,0,1983.0,1.0,0,1,1,20,75,2787.0
3,167,3,0,1971.0,0.17,1,1,2,27,77,1974.0
3,142,3,0,2020.0,0.5,1,1,2,11,56,4821.0
3,313,3,0,1988.0,0.67,0,1,2,16,72,3194.0
3,44,3,2,1985.0,1.0,0,1,1,14,72,2778.0
3,142,3,0,2018.0,0.25,1,1,2,10,75.5,4172.0
3,167,3,0,2022.0,0.71,1,1,2,7,52,154.0
3,167,3,0,2022.0,0.71,1,1,2,7,52,4769.0
3,167,3,0,1971.0,1.0,1,1,1,16,73,2055.0
3,268,3,2,1990.0,1.0,0,1,1,20,75.5,2848.0
3,142,3,0,2016.0,0.83,1,1,2,10,65,3962.0
3,37,3,2,1989.0,1.0,0,1,1,23,76,2500.0
3,351,3,2,1979.0,0.5,0,1,1,20,80,1938.0
3,198,3,0,1973.0,0.2,1,1,1,27,66,1500.0
3,198,3,0,1990.0,0.33,0,1,2,20,72,2889.0
3,313,3,0,1988.0,0.33,0,1,2,16,72,3236.0
3,280,3,0,1968.0,1.0,0,1,2,20,75,2573.0
3,168,3,2,1991.0,1.0,0,1,1,19,70,3000.0
3,99,3,0,1975.0,1.0,1,1,2,14,75,1640.0
3,44,3,0,1963.0,0.17,1,1,2,14,71,2676.0
3,30,3,0,1975.0,1.0,1,1,1,27,75,1120.0
3,37,3,0,1975.0,0.33,1,1,2,27,75,1133.0
3,67,3,0,1964.0,0.33,0,1,1,34,78,1795.0
3,198,3,0,2020.0,1.0,0,1,2,10,63,4683.0
3,198,3,0,1973.0,0.6,1,1,1,27,74,1622.0
3,180,3,2,1980.0,1.0,0,1,1,14,80,1675.0
3,253,3,0,2017.0,0.33,1,0,2,10,52.5,3524.0
3,168,3,2,1987.0,1.0,0,1,0,27,67,2269.0
3,222,3,0,2004.0,0.75,1,1,2,19,71.5,4056.0
3,159,3,0,1974.0,0.17,1,1,0,14,76,1289.0
3,314,3,2,2010.0,1.0,0,1,2,16,78.5,4076.0
3,37,3,0,1975.0,0.29,1,1,0,27,79,1190.0
3,67,3,0,1962.0,0.67,0,1,1,27,70,2371.0
3,363,3,2,2020.0,1.0,0,1,2,7,71,5056.0
3,313,3,0,2020.0,0.88,0,1,2,10,73.5,6204.0
3,198,3,0,1973.0,0.4,1,1,2,26,74,1757.0
3,67,3,0,1963.0,0.67,0,1,2,27,70,2686.0
3,37,3,0,1975.0,1.0,1,1,2,27,75,1227.0
3,339,3,0,2019.0,1.0,0,1,2,16,54,5056.0
3,167,3,0,1982.0,1.0,0,1,1,27,76,2197.0
3,313,3,2,2009.0,1.0,0,1,2,11,86,4395.0
3,313,3,0,2023.0,1.0,1,1,2,3,65,5877.0
3,303,3,0,2007.0,1.0,1,1,2,10,67,4328.0
3,187,3,0,2006.0,0.25,1,1,2,20,74,2689.0
3,142,3,0,2016.0,0.17,1,1,2,10,72.5,3807.0
3,280,3,0,1967.0,0.33,0,1,2,20,75,2640.0
3,104,3,0,1985.0,1.0,0,1,2,14,70,2543.0
3,313,3,0,1985.0,1.0,0,1,2,18,78,2949.0
3,142,3,0,2016.0,0.5,1,1,2,10,69,3986.0
3,253,3,0,1994.0,1.0,0,1,1,27,70.5,2312.0
3,160,3,2,1973.0,1.0,0,1,2,20,75,3333.0
3,44,3,0,1957.0,0.5,0,1,2,34,96.3,2596.0
3,340,3,2,1975.0,1.0,0,1,2,16,76.5,2680.0
3,6,4,2,2002.0,0.5,0,1,2,17,85,3047.0
3,143,4,1,1982.0,-1.0,0,1,1,23,107,2009.0
3,268,4,2,2019.0,0.5,0,1,2,7,91.3,4370.0
3,268,4,2,1988.0,1.0,0,1,1,19,87.5,3109.0
3,206,4,2,2018.0,0.5,0,1,2,8,101,3762.0
3,37,4,0,1976.0,0.5,1,1,1,20,85.5,1228.0
3,60,4,2,2001.0,1.0,0,1,1,17,85,2682.0
3,313,4,0,1983.0,0.33,0,1,2,20,79.5,2994.0
3,351,4,2,1975.0,-1.0,0,1,2,11,108,2824.0
3,206,4,2,2021.0,-0.5,0,1,2,7,74,5176.0
3,67,4,2,1999.0,1.0,0,1,1,23,76,3421.0
3,333,4,2,1997.0,1.0,0,0,2,19,99.5,1809.0
3,78,4,0,2003.0,1.0,1,1,2,14,81.5,3804.0
3,303,4,2,2004.0,0.5,0,1,2,16,88,4352.0
3,277,4,2,1974.0,1.0,0,1,1,11,115,2217.0
3,97,4,1,1960.0,0.5,0,1,1,17,103,2257.0
3,313,4,0,1990.0,1.0,1,1,2,14,90,3667.0
3,268,4,2,2022.0,1.0,0,1,2,7,81.5,4969.0
3,206,4,1,1973.0,-0.5,0,1,2,11,182,1967.0
3,78,4,0,2003.0,1.0,1,1,2,14,99,3990.0
3,30,4,2,1970.0,0.5,0,1,1,23,99.5,2060.0
3,94,4,0,2016.0,1.0,1,1,2,10,113.5,3163.0
3,116,4,1,1960.0,1.0,0,1,2,27,76,3579.0
3,78,4,2,2003.0,1.0,0,1,2,9,98,4408.0
3,279,4,2,1979.0,-1.0,0,1,2,23,104,2433.0
3,254,4,1,1999.0,0.5,0,1,2,17,250,1876.0
3,313,4,2,1982.0,1.0,0,1,1,16,96,3177.0
3,51,4,2,2023.0,-1.0,0,1,2,7,80,5200.0
3,97,4,0,2023.0,0.5,1,0,2,7,71,4155.0
3,198,4,2,1993.0,-0.5,0,1,2,27,97.5,2667.0
3,116,4,1,1981.0,1.0,0,1,1,27,119,1723.0
3,51,4,1,2011.0,-0.5,0,1,2,5,163,3571.0
3,37,4,0,1976.0,1.0,0,1,1,27,91.5,1071.0
3,336,4,2,1981.0,1.0,0,1,1,16,96,2396.0
3,348,4,2,1980.0,1.0,0,1,2,11,87,3736.0
3,104,4,0,1988.0,1.0,1,1,1,27,88.5,1921.0
3,53,4,2,1995.0,1.0,0,1,2,20,106,2858.0
3,363,4,2,2022.0,0.5,0,1,2,7,90,5140.0
3,94,4,1,2007.0,-0.333333,0,1,2,7,123,4024.0
3,268,4,2,1988.0,1.0,0,1,2,14,87.5,3143.0
3,333,4,2,1997.0,0.5,0,0,1,19,91.5,1749.0
3,363,4,1,2006.0,1.0,0,1,2,20,85,4400.0
3,363,4,2,2002.0,0.5,0,1,1,16,97,3969.0
3,253,4,2,1981.0,0.5,0,1,1,20,118,2288.0
3,198,4,0,1972.0,0.4,1,1,1,11,93.5,2663.0
3,50,4,2,1986.0,0.5,0,1,2,14,94,3170.0
3,348,4,2,2007.0,-0.5,0,1,2,11,138,3370.0
3,198,4,0,1971.0,0.67,1,1,1,17,93.5,1487.0
